name,symbol,instrument type,exchange,industry
Permian Resources Corp,PR,Stocks,NASDAQ,ConsumerGoods
Nuwellis Inc,NUWE,Stocks,NASDAQ,ConsumerGoods
Celldex Therapeutics Inc,CLDX,Stocks,NASDAQ,ConsumerGoods
Cleanspark Inc,CLSK,Stocks,NASDAQ,ConsumerGoods
Cocrystal Pharma Inc,COCP,Stocks,NASDAQ,ConsumerGoods
Catalyst Pharmaceuticals Inc,CPRX,Stocks,NASDAQ,ConsumerGoods
Castor Maritime Inc,CTRM,Stocks,NASDAQ,IndustrialGoods
Kustom Entertainment Inc,KUST,Stocks,NASDAQ,IndustrialGoods
PUBMATIC INC-CLASS A,PUBM,Stocks,NASDAQ,Technology
Dynavax Technologies Corp,DVAX,Stocks,NASDAQ,ConsumerGoods
eGain Corp,EGAN,Stocks,NASDAQ,Technology
Evofem Biosciences Inc,EVFM,Stocks,NASDAQ,ConsumerGoods
Applovin Corp,APP,Stocks,NASDAQ,ConsumerGoods
Tattooed Chef Inc,TTCFQ,Stocks,NASDAQ,ConsumerGoods
Foresight Autonomous Holdings Ltd-ADR,FRSX,Stocks,NASDAQ,ConsumerGoods
Gevo Inc,GEVO,Stocks,NASDAQ,ConsumerGoods
Globus Maritime Ltd,GLBS,Stocks,NASDAQ,IndustrialGoods
Kartoon Studios Inc,TOON,Stocks,NASDAQ,Technology
Allegro MicroSystems Inc,ALGM,Stocks,NASDAQ,Technology
Scorpius Holdings Inc,SCPX,Stocks,NASDAQ,ConsumerGoods
HTG Molecular Diagnostics Inc,HTGMQ,Stocks,NASDAQ,ConsumerGoods
Ideanomics Inc,IDEXQ,Stocks,NASDAQ,Technology
XTI Aerospace Inc,XTIA,Stocks,NASDAQ,Technology
IZEA Worldwide Inc,IZEA,Stocks,NASDAQ,Services
Jaguar Health Inc,JAGX,Stocks,NASDAQ,ConsumerGoods
Newegg Commerce Inc,NEGG,Stocks,NASDAQ,ConsumerGoods
Marathon Digital Holdings Inc.,MARA,Stocks,NASDAQ,ConsumerGoods
Remark Holdings Inc,MARK,Stocks,NASDAQ,Services
Viridian Therapeutics Inc,VRDN,Stocks,NASDAQ,ConsumerGoods
Mitek Systems Inc,MITK,Stocks,NASDAQ,Technology
 Cenntro Inc,CENN,Stocks,NASDAQ,ConsumerGoods
Nano Dimension Ltd-ADR,NNDM,Stocks,NASDAQ,Technology
Ocugen Inc,OCGN,Stocks,NASDAQ,ConsumerGoods
Paysign Inc,PAYS,Stocks,NASDAQ,Financial
Phunware Inc,PHUN,Stocks,NASDAQ,Technology
Plug Power Inc,PLUG,Stocks,NASDAQ,ConsumerGoods
AIxCrypto Holdings Inc,AIXC,Stocks,NASDAQ,ConsumerGoods
Riot Platforms Inc,RIOT,Stocks,NASDAQ,ConsumerGoods
Landstar System Inc,LSTR,Stocks,NASDAQ,IndustrialGoods
Seanergy Maritime Holdings Corp,SHIP,Stocks,NASDAQ,IndustrialGoods
SiNtx Technologies Inc,SINT,Stocks,NASDAQ,ConsumerGoods
SuRo Capital Corp,SSSS,Stocks,NASDAQ,Financial
Sunworks Inc,SUNWQ,Stocks,NASDAQ,ConsumerGoods
Toughbuilt Industries Inc,TBLT,Stocks,NASDAQ,IndustrialGoods
Trevena Inc,TRVN,Stocks,NASDAQ,ConsumerGoods
Black Titan Corp,BTTC,Stocks,NASDAQ,ConsumerGoods
Urban One Inc,UONE,Stocks,NASDAQ,Services
Vislink Technologies Inc,VISL,Stocks,NASDAQ,Technology
Viking Therapeutics Inc,VKTX,Stocks,NASDAQ,ConsumerGoods
Vuzix Corp,VUZI,Stocks,NASDAQ,Technology
Vaxart Inc,VXRT,Stocks,NASDAQ,ConsumerGoods
Energous Corp,WATT,Stocks,NASDAQ,IndustrialGoods
Workhorse Group Inc,WKHS,Stocks,NASDAQ,ConsumerGoods
Exela Technologies Inc,XELA,Stocks,NASDAQ,Technology
ACM Research Inc,ACMR,Stocks,NASDAQ,Technology
ADMA Biologics Inc,ADMA,Stocks,NASDAQ,ConsumerGoods
Adverum Biotechnologies Inc,ADVM,Stocks,NASDAQ,ConsumerGoods
Altimmune Inc,ALT,Stocks,NASDAQ,ConsumerGoods
Appfolio Inc,APPF,Stocks,NASDAQ,Technology
Arcturus Therapeutics Holdings Inc,ARCT,Stocks,NASDAQ,ConsumerGoods
Axsome Therapeutics Inc,AXSM,Stocks,NASDAQ,ConsumerGoods
Canaan Inc,CAN,Stocks,NASDAQ,Technology
Cardlytics Inc,CDLX,Stocks,NASDAQ,Services
Cerus Corp,CERS,Stocks,NASDAQ,ConsumerGoods
Curis Inc,CRIS,Stocks,NASDAQ,ConsumerGoods
CRISPR Therapeutics AG,CRSP,Stocks,NASDAQ,ConsumerGoods
Domo Inc,DOMO,Stocks,NASDAQ,Technology
EHang Holdings Ltd-ADR,EH,Stocks,NASDAQ,IndustrialGoods
eXp World Holdings Inc,EXPI,Stocks,NASDAQ,Financial
Fate Therapeutics Inc,FATE,Stocks,NASDAQ,ConsumerGoods
FuelCell Energy Inc,FCEL,Stocks,NASDAQ,ConsumerGoods
Amicus Therapeutics Inc,FOLD,Stocks,NASDAQ,ConsumerGoods
Turtle Beach Corp,TBCH,Stocks,NASDAQ,IndustrialGoods
MannKind Corp,MNKD,Stocks,NASDAQ,ConsumerGoods
MicroVision Inc,MVIS,Stocks,NASDAQ,IndustrialGoods
NMI Holdings Inc,NMIH,Stocks,NASDAQ,Financial
Ocular Therapeutix Inc,OCUL,Stocks,NASDAQ,ConsumerGoods
ProQR Therapeutics NV,PRQR,Stocks,NASDAQ,ConsumerGoods
Protagonist Therapeutics Inc,PTGX,Stocks,NASDAQ,ConsumerGoods
Rapid7 Inc,RPD,Stocks,NASDAQ,Technology
TPI Composites Inc,TPICQ,Stocks,NASDAQ,ConsumerGoods
Verastem Inc,VSTM,Stocks,NASDAQ,ConsumerGoods
MidCap Financial Investment Co,MFIC,Stocks,NASDAQ,Financial
Alnylam Pharmaceuticals Inc,ALNY,Stocks,NASDAQ,ConsumerGoods
ANGI Homeservices Inc,ANGI,Stocks,NASDAQ,Services
Ares Capital Corp,ARCC,Stocks,NASDAQ,Financial
Atara Biotherapeutics Inc,ATRA,Stocks,NASDAQ,ConsumerGoods
Bridgebio Pharma Inc,BBIO,Stocks,NASDAQ,ConsumerGoods
BioCryst Pharmaceuticals Inc,BCRX,Stocks,NASDAQ,ConsumerGoods
BGC Group Inc,BGC,Stocks,NASDAQ,Financial
BioNTech SE-ADR,BNTX,Stocks,NASDAQ,ConsumerGoods
Azenta Inc,AZTA,Stocks,NASDAQ,Technology
The Cheesecake Factory Inc,CAKE,Stocks,NASDAQ,ConsumerGoods
Cargurus Inc,CARG,Stocks,NASDAQ,Services
Codexis Inc,CDXS,Stocks,NASDAQ,BasicMaterials
The Carlyle Group Inc,CG,Stocks,NASDAQ,Financial
Cognex Corp,CGNX,Stocks,NASDAQ,IndustrialGoods
The Chefs' Warehouse Inc,CHEF,Stocks,NASDAQ,ConsumerGoods
Clean Energy Fuels Corp,CLNE,Stocks,NASDAQ,ConsumerGoods
Conduent Inc,CNDT,Stocks,NASDAQ,Technology
Ceragon Networks Ltd,CRNT,Stocks,NASDAQ,Services
Cytokinetics Inc,CYTK,Stocks,NASDAQ,ConsumerGoods
Datadog Inc,DDOG,Stocks,NASDAQ,Technology
Telefonaktiebolaget LM Ericsson ADR,ERIC,Stocks,NASDAQ,Services
National Beverage Corp,FIZZ,Stocks,NASDAQ,ConsumerGoods
Damon Inc,DMNIF,Stocks,NASDAQ,Technology
Fox Corp,FOXA,Stocks,NASDAQ,Services
Geron Corp,GERN,Stocks,NASDAQ,ConsumerGoods
G-III Apparel Group Ltd,GIII,Stocks,NASDAQ,ConsumerGoods
Golar LNG Ltd,GLNG,Stocks,NASDAQ,IndustrialGoods
Grocery Outlet Holding Corp,GO,Stocks,NASDAQ,ConsumerGoods
Gogo Inc,GOGO,Stocks,NASDAQ,Services
Gladstone Commercial Corp,GOOD,Stocks,NASDAQ,Financial
Alphabet Inc Class A,GOOGL,Stocks,NASDAQ,Services
Green Plains Inc,GPRE,Stocks,NASDAQ,ConsumerGoods
Halozyme Therapeutics Inc,HALO,Stocks,NASDAQ,ConsumerGoods
Health Catalyst Inc,HCAT,Stocks,NASDAQ,Technology
Harmonic Inc,HLIT,Stocks,NASDAQ,Services
InflaRx NV,IFRX,Stocks,NASDAQ,ConsumerGoods
iHeartMedia Inc,IHRT,Stocks,NASDAQ,Services
Inmode Ltd,INMD,Stocks,NASDAQ,ConsumerGoods
Inovio Pharmaceuticals Inc,INO,Stocks,NASDAQ,ConsumerGoods
Iridium Communications Inc,IRDM,Stocks,NASDAQ,Services
Itron Inc,ITRI,Stocks,NASDAQ,IndustrialGoods
Kandi Technologies Group Inc,KNDI,Stocks,NASDAQ,ConsumerGoods
Lincoln Electric Holdings Inc,LECO,Stocks,NASDAQ,IndustrialGoods
Li Auto Inc-ADR,LI,Stocks,NASDAQ,ConsumerGoods
Lattice Semiconductor Corp,LSCC,Stocks,NASDAQ,Technology
Lexicon Pharmaceuticals Inc,LXRX,Stocks,NASDAQ,ConsumerGoods
Seres Therapeutics Inc,MCRB,Stocks,NASDAQ,ConsumerGoods
MKS Instruments Inc,MKSI,Stocks,NASDAQ,Technology
Melco Resorts & Entertainment Ltd-ADR,MLCO,Stocks,NASDAQ,ConsumerGoods
Monolithic Power Systems Inc,MPWR,Stocks,NASDAQ,Technology
Strategy Inc,MSTR,Stocks,NASDAQ,Technology
Nice Ltd-ADR,NICE,Stocks,NASDAQ,Services
ImmunityBio Inc,IBRX,Stocks,NASDAQ,ConsumerGoods
Nikola Corp,NKLAQ,Stocks,NASDAQ,ConsumerGoods
Nektar Therapeutics,NKTR,Stocks,NASDAQ,ConsumerGoods
Newmark Group Inc,NMRK,Stocks,NASDAQ,Financial
Nexstar Media Group Inc,NXST,Stocks,NASDAQ,Services
Adamas Trust Inc,ADAM,Stocks,NASDAQ,Financial
Organigram Global Inc,OGI,Stocks,NASDAQ,ConsumerGoods
OPKO Health Inc,OPK,Stocks,NASDAQ,ConsumerGoods
Pan American Silver Corp,PAAS,Stocks,NASDAQ,BasicMaterials
Pacific Biosciences of California Inc,PACB,Stocks,NASDAQ,ConsumerGoods
PotlatchDeltic Corp,PCH,Stocks,NASDAQ,Financial
PennantPark Floating Rate Capital Ltd,PFLT,Stocks,NASDAQ,Financial
Progyny Inc,PGNY,Stocks,NASDAQ,ConsumerGoods
Premier Inc,PINC,Stocks,NASDAQ,ConsumerGoods
Children's Place Inc,PLCE,Stocks,NASDAQ,ConsumerGoods
Prospect Capital Corp,PSEC,Stocks,NASDAQ,Financial
Patterson-UTI Energy Inc,PTEN,Stocks,NASDAQ,ConsumerGoods
Quidel Corp,QDEL,Stocks,NASDAQ,ConsumerGoods
uniQure NV,QURE,Stocks,NASDAQ,ConsumerGoods
RealReal Inc,REAL,Stocks,NASDAQ,Services
Rigel Pharmaceuticals Inc,RIGL,Stocks,NASDAQ,ConsumerGoods
Royalty Pharma PLC,RPRX,Stocks,NASDAQ,ConsumerGoods
Red Robin Gourmet Burgers Inc,RRGB,Stocks,NASDAQ,ConsumerGoods
Red Rock Resorts Inc,RRR,Stocks,NASDAQ,ConsumerGoods
REVOLUTION Medicines Inc,RVMD,Stocks,NASDAQ,ConsumerGoods
Sabre Corp,SABR,Stocks,NASDAQ,ConsumerGoods
Sinclair Inc,SBGI,Stocks,NASDAQ,Services
SmileDirectClub Inc,SDCCQ,Stocks,NASDAQ,ConsumerGoods
Schrodinger Inc/United States,SDGR,Stocks,NASDAQ,Technology
Light & Wonder Inc,LNWO,Stocks,NASDAQ,ConsumerGoods
SkyWest Inc,SKYW,Stocks,NASDAQ,ConsumerGoods
SLM Corp,SLM,Stocks,NASDAQ,Financial
SNDL Inc,SNDL,Stocks,NASDAQ,ConsumerGoods
Syndax Pharmaceuticals Inc,SNDX,Stocks,NASDAQ,ConsumerGoods
Sonos Inc,SONO,Stocks,NASDAQ,ConsumerGoods
Sportsman's Warehouse Holdings Inc,SPWH,Stocks,NASDAQ,ConsumerGoods
SSR Mining Inc,SSRM,Stocks,NASDAQ,BasicMaterials
Bumble Inc.,BMBL,Stocks,NASDAQ,Technology
Service Properties Trust,SVC,Stocks,NASDAQ,Financial
Teradyne Inc,TER,Stocks,NASDAQ,Technology
Trivago NV-ADR,TRVG,Stocks,NASDAQ,Services
Tower Semiconductor Ltd,TSEM,Stocks,NASDAQ,Technology
10X Genomics Inc,TXG,Stocks,NASDAQ,ConsumerGoods
Upwork Inc,UPWK,Stocks,NASDAQ,Services
United Therapeutics Corp,UTHR,Stocks,NASDAQ,ConsumerGoods
VEON Ltd,VEON,Stocks,NASDAQ,Services
Vir Biotechnology Inc,VIR,Stocks,NASDAQ,ConsumerGoods
Vroom Inc.old,VRMMQ.old,Stocks,NASDAQ,ConsumerGoods
WisdomTree Investments Inc,WT,Stocks,NASDAQ,Financial
Wingstop Inc,WING,Stocks,NASDAQ,ConsumerGoods
Warner Music Group Corp,WMG,Stocks,NASDAQ,ConsumerGoods
Xunlei Ltd-ADR,XNET,Stocks,NASDAQ,Technology
XP Inc,XP,Stocks,NASDAQ,Financial
Zillow Group Inc,ZG,Stocks,NASDAQ,Services
ZoomInfo Technologies Inc,GTM,Stocks,NASDAQ,Technology
QuantumScape Corporation,QS,Stocks,NASDAQ,ConsumerGoods
DiamondRock Hospitality Co,DRH,Stocks,NASDAQ,Financial
Plains All American Pipeline LP,PAA,Stocks,NASDAQ,ConsumerGoods
Millicom International Cellular SA,TIGO,Stocks,NASDAQ,Services
GDS Holdings Ltd-ADR,GDS,Stocks,NASDAQ,Services
U-Haul Holding Co,UHAL,Stocks,NASDAQ,ConsumerGoods
Littelfuse Inc,LFUS,Stocks,NASDAQ,IndustrialGoods
Futu Holdings Ltd-ADR,FUTU,Stocks,NASDAQ,Financial
Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,OMAB,Stocks,NASDAQ,IndustrialGoods
Heartland Express Inc,HTLD,Stocks,NASDAQ,IndustrialGoods
Astec Industries Inc,ASTE,Stocks,NASDAQ,IndustrialGoods
Ferroglobe Plc,GSM,Stocks,NASDAQ,BasicMaterials
Amkor Technology Inc,AMKR,Stocks,NASDAQ,Technology
Macom Technology Solutions,MTSI,Stocks,NASDAQ,Technology
Galapagos NV,GLPG,Stocks,NASDAQ,ConsumerGoods
Stagwell Inc,STGW,Stocks,NASDAQ,Services
Titan Machinery Inc,TITN,Stocks,NASDAQ,ConsumerGoods
Dyne Therapeutics Inc,DYN,Stocks,NASDAQ,ConsumerGoods
Prime Medicine Inc,PRME,Stocks,NASDAQ,ConsumerGoods
GigaCloud Technology Inc,GCT,Stocks,NASDAQ,Technology
Hudson Technologies Inc,HDSN,Stocks,NASDAQ,ConsumerGoods
Cricut Inc,CRCT,Stocks,NASDAQ,Technology
Dmc Global Inc,BOOM,Stocks,NASDAQ,Utilities
EZCORP Inc,EZPW,Stocks,NASDAQ,Financial
Preferred Bank,PFBC,Stocks,NASDAQ,Financial
World Acceptance Corporation,WRLD,Stocks,NASDAQ,Financial
Perdoceo Education Corporation,PRDO,Stocks,NASDAQ,ConsumerGoods
Monarch Casino & Resort Inc,MCRI,Stocks,NASDAQ,ConsumerGoods
Ichor Holdings Ltd,ICHR,Stocks,NASDAQ,IndustrialGoods
Trinity Capital Inc,TRIN,Stocks,NASDAQ,Financial
Root Inc,ROOT,Stocks,NASDAQ,Financial
AMC Networks Inc,AMCX,Stocks,NASDAQ,Services
Wesbanco Inc,WSBC,Stocks,NASDAQ,Financial
Zymeworks Inc,ZYME,Stocks,NASDAQ,ConsumerGoods
Calavo Growers Inc,CVGW,Stocks,NASDAQ,ConsumerGoods
Towne Bank,TOWN,Stocks,NASDAQ,Financial
Vital Farms Inc,VITL,Stocks,NASDAQ,ConsumerGoods
Sterling Check Corp,STER,Stocks,NASDAQ,ConsumerGoods
Matthews International Corporation,MATW,Stocks,NASDAQ,ConsumerGoods
Berry Corporation,BRY,Stocks,NASDAQ,Utilities
Fold Holdings Inc,FLD,Stocks,NASDAQ,Services
Thryv Holdings Inc,THRY,Stocks,NASDAQ,Services
Mesa Laboratories Inc,MLAB,Stocks,NASDAQ,IndustrialGoods
Liquidia Corporation,LQDA,Stocks,NASDAQ,ConsumerGoods
Capitol Federal Financial Inc,CFFN,Stocks,NASDAQ,Financial
First Advantage Corporation,FA,Stocks,NASDAQ,ConsumerGoods
Enanta Pharmaceuticals Inc,ENTA,Stocks,NASDAQ,ConsumerGoods
Anaptysbio Inc,ANAB,Stocks,NASDAQ,ConsumerGoods
NVE Corporation,NVEC,Stocks,NASDAQ,IndustrialGoods
Amerisafe Inc,AMSF,Stocks,NASDAQ,Financial
Aemetis Inc,AMTX,Stocks,NASDAQ,Utilities
Lightwave Logic Inc,LWLG,Stocks,NASDAQ,BasicMaterials
Theravance Biopharma Inc,TBPH,Stocks,NASDAQ,ConsumerGoods
Immatics NV,IMTX,Stocks,NASDAQ,ConsumerGoods
Alignment Healthcare Inc,ALHC,Stocks,NASDAQ,Technology
OceanFirst Financial Corp,OCFC,Stocks,NASDAQ,Financial
Mechanics Bancorp,MCHB,Stocks,NASDAQ,Financial
Simulations Plus Inc,SLP,Stocks,NASDAQ,Technology
Newtekone Inc,NEWT,Stocks,NASDAQ,Financial
AVITA Medical Inc,RCEL,Stocks,NASDAQ,ConsumerGoods
Stock Yards Bancorp Inc,SYBT,Stocks,NASDAQ,Financial
Orthofix Medical Inc,OFIX,Stocks,NASDAQ,ConsumerGoods
Alkami Technology Inc,ALKT,Stocks,NASDAQ,Technology
DXP Enterprises Inc,DXPE,Stocks,NASDAQ,IndustrialGoods
VSE Corporation,VSEC,Stocks,NASDAQ,ConsumerGoods
Sapiens International Corporation NV,SPNS,Stocks,NASDAQ,Technology
New Mountain Finance Corporation,NMFC,Stocks,NASDAQ,Financial
Fingermotion Inc,FNGR,Stocks,NASDAQ,Technology
AngioDynamics Inc,ANGO,Stocks,NASDAQ,ConsumerGoods
Phathom Pharmaceuticals Inc,PHAT,Stocks,NASDAQ,ConsumerGoods
Hawkins Inc,HWKN,Stocks,NASDAQ,BasicMaterials
Olympic Steel Inc,ZEUS,Stocks,NASDAQ,IndustrialGoods
ReNew Energy Global Plc,RNW,Stocks,NASDAQ,Utilities
Draftkings Inc,DKNG,Stocks,NASDAQ,Financial
Palantir Technologies Inc.,PLTR,Stocks,NASDAQ,Technology
Jfrog Ltd,FROG,Stocks,NASDAQ,ConsumerGoods
Kalaris Therapeutics Inc,KLRS,Stocks,NASDAQ,Healthcare
Agenus Inc,AGEN,Stocks,NASDAQ,Healthcare
Vaxcyte Inc,PCVX,Stocks,NASDAQ,Healthcare
CureVac NV,CVAC,Stocks,NASDAQ,Healthcare
Airbnb Inc,ABNB,Stocks,NASDAQ,Services
Contextlogic Holdings Inc,LOGCD,Stocks,NASDAQ,Services
Saia Inc.,SAIA,Stocks,NASDAQ,IndustrialGoods
Leslie's Inc,LESL,Stocks,NASDAQ,Services
Affirm,AFRM,Stocks,NASDAQ,ConsumerGoods
Global-E Online Ltd,GLBE,Stocks,NASDAQ,Technology
Luminar Technologies Inc.,LAZRQ,Stocks,NASDAQ,ConsumerGoods
Array Technologies Inc,ARRY,Stocks,NASDAQ,BasicMaterials
GitLab,GTLB,Stocks,NASDAQ,Services
Pagaya Technologies Ltd,PGY,Stocks,NASDAQ,Financial
Rent the Runway,RENT,Stocks,NASDAQ,ConsumerGoods
Allbirds Inc,BIRD,Stocks,NASDAQ,Services
GlobalFoundries Inc,GFS,Stocks,NASDAQ,Technology
Udemy Inc,UDMY,Stocks,NASDAQ,Technology
Trump Media & Technology Group,DJT,Stocks,NASDAQ,Financial
Constellation Energy Corp,CEG,Stocks,NASDAQ,Utilities
Nuvei Corp,NVEI,Stocks,NASDAQ,ConsumerGoods
TPG Inc.,TPG,Stocks,NASDAQ,Financial
Warner Bros Discovery Inc,WBD,Stocks,NASDAQ,Services
Mawson Infrastructure Group Inc.,MIGI,Stocks,NASDAQ,Technology
WeRide Inc,WRD,Stocks,NASDAQ,Technology
OLAPLEX HOLDINGS INC,OLPX,Stocks,NASDAQ,ConsumerGoods
Sportradar Group AG,SRAD,Stocks,NASDAQ,ConsumerGoods
Upstart Holdings Inc,UPST,Stocks,NASDAQ,Financial
Duolingo,DUOL,Stocks,NASDAQ,Technology
EVgo Inc,EVGO,Stocks,NASDAQ,ConsumerGoods
Progress Software Corporation,PRGS,Stocks,NASDAQ,Technology
Vonage Holdings Corp,VG.Old,Stocks,NASDAQ,Services
Commerce.com Inc,CMRC,Stocks,NASDAQ,Technology
Popular Inc,BPOP,Stocks,NASDAQ,Financial
Tenable Holdings Inc,TENB,Stocks,NASDAQ,Technology
Varonis Systems Inc,VRNS,Stocks,NASDAQ,Technology
Cytek Biosciences Inc,CTKB,Stocks,NASDAQ,ConsumerGoods
Hut 8 Mining Corp,HUT,Stocks,NASDAQ,ConsumerGoods
Sanofi-ADR,SNY,Stocks,NASDAQ,ConsumerGoods
Logitech International S.A.,LOGI,Stocks,NASDAQ,Technology
BeiGene Ltd-ADR,ONC,Stocks,NASDAQ,ConsumerGoods
Just Eat Takeaway.com NV-ADR,JTKWY,Stocks,NASDAQ,Services
Central Garden & Pet Company,CENTA,Stocks,NASDAQ,ConsumerGoods
Balchem Corporation,BCPC,Stocks,NASDAQ,BasicMaterials
Nu Ride Inc,NRDE,Stocks,NASDAQ,ConsumerGoods
Gentherm Incorporated,THRM,Stocks,NASDAQ,ConsumerGoods
Gilat Satellite Networks Ltd,GILT,Stocks,NASDAQ,Services
Grid Dynamics Holdings Inc,GDYN,Stocks,NASDAQ,Technology
Pegasystems Inc,PEGA,Stocks,NASDAQ,Technology
Invivyd Inc,IVVD,Stocks,NASDAQ,ConsumerGoods
Ascendis Pharma-ADR,ASND,Stocks,NASDAQ,ConsumerGoods
Golden Entertainment Inc,GDEN,Stocks,NASDAQ,ConsumerGoods
Allegiant Travel Company,ALGT,Stocks,NASDAQ,ConsumerGoods
Groupon Inc,GRPN,Stocks,NASDAQ,Services
"Bentley Systems, Incorporated",BSY,Stocks,NASDAQ,Technology
COMPASS Pathways plc,CMPS,Stocks,NASDAQ,ConsumerGoods
The Lovesac Company,LOVE,Stocks,NASDAQ,ConsumerGoods
Arrival,ARVLF,Stocks,NASDAQ,ConsumerGoods
United Maritime Corp,USEA,Stocks,NASDAQ,IndustrialGoods
 Chord Energy Corporation,CHRD,Stocks,NASDAQ,BasicMaterials
FTAI Infrastructure LLC,FIP,Stocks,NASDAQ,IndustrialGoods
Mural Oncology Plc,MURA,Stocks,NASDAQ,Healthcare
Inhibrx Biosciences Inc,INBX,Stocks,NASDAQ,Technology
Waystar Holding Corp,WAY,Stocks,NASDAQ,Technology
Grail Inc,GRAL,Stocks,NASDAQ,Technology
Sunrise Realty Trust Inc,SUNS,Stocks,NASDAQ,Services
Sunrise Communications AG,SNREY,Stocks,NASDAQ,Services
Vroom Inc,VRM,Stocks,NASDAQ,Financial
Smithfield Foods Inc,SFD,Stocks,NASDAQ,ConsumerGoods
Sandisk Corp/DE,SNDK,Stocks,NASDAQ,Technology
Nasdaq Inc.,NDAQ,Stocks,NASDAQ,Financial
Liberty Broadband Corporation,LBRDK,Stocks,NASDAQ,Services
ICON Public Limited Company,ICLR,Stocks,NASDAQ,ConsumerGoods
Fox Corporation,FOX,Stocks,NASDAQ,Services
Exela Technologies Pref,XELAP,Stocks,NASDAQ,Services
Arch Capital Group Ltd.,ACGL,Stocks,NASDAQ,Financial
Nordson Corporation,NDSN,Stocks,NASDAQ,ConsumerGoods
Paylocity Holding Corporation,PCTY,Stocks,NASDAQ,ConsumerGoods
Morningstar Inc.,MORN,Stocks,NASDAQ,ConsumerGoods
Opendoor Technologies Inc,OPEN,Stocks,NASDAQ,Services
East West Bancorp Inc.,EWBC,Stocks,NASDAQ,Financial
Concentrix Corporation,CNXC,Stocks,NASDAQ,Technology
Zai Lab Limited-ADR,ZLAB,Stocks,NASDAQ,ConsumerGoods
Medpace Holdings Inc.,MEDP,Stocks,NASDAQ,ConsumerGoods
Legend Biotech Corporation-ADR,LEGN,Stocks,NASDAQ,ConsumerGoods
First Citizens BancShares Inc.,FCNCA,Stocks,NASDAQ,Financial
Fox Factory Holding Corp.,FOXF,Stocks,NASDAQ,ConsumerGoods
Woodward Inc.,WWD,Stocks,NASDAQ,ConsumerGoods
BlackLine Inc.,BL,Stocks,NASDAQ,Technology
Vicor Corporation,VICR,Stocks,NASDAQ,ConsumerGoods
Sprout Social Inc.,SPT,Stocks,NASDAQ,Technology
Royal Gold Inc.,RGLD,Stocks,NASDAQ,BasicMaterials
Columbia Sportswear Company,COLM,Stocks,NASDAQ,ConsumerGoods
Kornit Digital Ltd.,KRNT,Stocks,NASDAQ,IndustrialGoods
 Astrana Health Inc,ASTH,Stocks,NASDAQ,Technology
Exponent Inc.,EXPO,Stocks,NASDAQ,IndustrialGoods
RBC Bearings Incorporated,RBC,Stocks,NASDAQ,IndustrialGoods
Hamilton Lane Incorporated,HLNE,Stocks,NASDAQ,Financial
Bank OZK,OZK,Stocks,NASDAQ,Financial
Helen of Troy Limited,HELE,Stocks,NASDAQ,ConsumerGoods
Valley National Bancorp,VLY,Stocks,NASDAQ,Financial
Acadia Healthcare Company Inc.,ACHC,Stocks,NASDAQ,ConsumerGoods
Integra LifeSciences Holdings Corporation,IART,Stocks,NASDAQ,ConsumerGoods
New Fortress Energy Inc.,NFE,Stocks,NASDAQ,BasicMaterials
Celsius Holdings Inc.,CELH,Stocks,NASDAQ,ConsumerGoods
Certara Inc.,CERT,Stocks,NASDAQ,ConsumerGoods
Twist Bioscience Corporation,TWST,Stocks,NASDAQ,ConsumerGoods
SiTime Corporation,SITM,Stocks,NASDAQ,Technology
STAAR Surgical Company,STAA,Stocks,NASDAQ,ConsumerGoods
SPS Commerce Inc.,SPSC,Stocks,NASDAQ,Technology
Qualys Inc.,QLYS,Stocks,NASDAQ,Technology
NovaBridge Biosciences,NBP,Stocks,NASDAQ,ConsumerGoods
ICU Medical Inc.,ICUI,Stocks,NASDAQ,ConsumerGoods
Diodes Incorporated,DIOD,Stocks,NASDAQ,Technology
Kinsale Capital Group Inc.,KNSL,Stocks,NASDAQ,Financial
LivaNova PLC,LIVN,Stocks,NASDAQ,ConsumerGoods
The Ensign Group Inc.,ENSG,Stocks,NASDAQ,ConsumerGoods
Academy Sports and Outdoors Inc.,ASO,Stocks,NASDAQ,ConsumerGoods
Apellis Pharmaceuticals Inc.,APLS,Stocks,NASDAQ,ConsumerGoods
JOYY Inc.-ADR,JOYY,Stocks,NASDAQ,Services
Freedom Holding Corp.,FRHC,Stocks,NASDAQ,Financial
AbCellera Biologics Inc.,ABCL,Stocks,NASDAQ,ConsumerGoods
Live Oak Bancshares Inc.,LOB,Stocks,NASDAQ,Financial
Steven Madden Ltd.,SHOO,Stocks,NASDAQ,ConsumerGoods
Independent Bank Corp.,INDB,Stocks,NASDAQ,Financial
Cerence Inc.,CRNC,Stocks,NASDAQ,Technology
National Vision Holdings Inc.,EYE,Stocks,NASDAQ,ConsumerGoods
Nova Ltd.,NVMI,Stocks,NASDAQ,Technology
ACI Worldwide Inc.,ACIW,Stocks,NASDAQ,Technology
Viasat Inc.,VSAT,Stocks,NASDAQ,Services
TG Therapeutics Inc.,TGTX,Stocks,NASDAQ,ConsumerGoods
Aurinia Pharmaceuticals Inc.,AUPH,Stocks,NASDAQ,ConsumerGoods
Alkermes plc,ALKS,Stocks,NASDAQ,ConsumerGoods
Vimeo Inc.,VMEO,Stocks,NASDAQ,Services
Jamf Holding Corp.,JAMF,Stocks,NASDAQ,Technology
